customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply
75934,133000,"@AmazonHelp Ce qui a de plus désolant, c'est surtout que ca arrive systématiquement avec Colis Privé. Arrêtez de traiter avec eux, ca ne peut pas continuer là...",75932,"@133000 Je vous comprends, mais malheureusement le choix des transporteurs n'est pas possible :( ^AR"
75936,133000,"@120533 @120534 
Vous n'en n'avez pas marre de systématiquement prendre les gens pour des cons ? Surtout quand il y a bien quelqu'un. Faudrait revoir la fonction même de votre métier. https://t.co/i7Ug2bro6E",75935,"@133000 Bonjour, je suis sincèrement désolé pour cela. Je vous invite à contacter notre SAV afin de localiser le colis. Veuillez le faire via le lien suivant :  https://t.co/hgIrz98cdI"
75939,133001,@AmazonHelp Ya contacte ayer y aun espero una llamada donde me digan donde está mi paquete.,75937,"@133001 Perfecto Alejandro, en ese caso mantennos al tanto de la gestión y entrega de tu paquete. ¡Saludos! ^FZ"
75941,133001,@AmazonHelp Vendido por otro y gestionado por Amazon.,75940,@133001 Entiendo. Sentimos lo sucedido. Por favor contáctanos para verificar detalladamente lo sucedido. ^JD
75943,133001,"@AmazonHelp Amazon Logistics es una VERGUENZA. LLego hace un rato del hospital y SORPRESA! Mi paquete esta entregado en un buzon y en mi buzon no hay NADA. Me lo quereis entregar antes de fecha y no sois capaces de llamar ni avisar, no hay nadie y lo dejais donde sea. Ahora quien lo tiene?",75942,"@133001 Hola Alejandro. Lamentamos mucho lo sucedido. ¿Podrías confirmarnos, si tu pedido fue vendido y gestionado por Amazon o un vendedor externo de nuestro sitio web? ^HC"
75945,133001,"@AmazonHelp No, desde que es Amazon Logistics no se con quien contactar",75944,"@133001 En este caso puedes encontrar el contacto de la transportadora en el siguiente enlace: https://t.co/meqnr4QIaC, y verificar el rastreo de tu pedido. ^NP"
75947,133001,@116928 pedido previsto para entrega mañana y se han pasado hoy (creo) y no estoy. ¿Tanto cuesta avisar? Asi os ahorrais un viaje para nada. Con un correo o una llamada vale.,75946,@133001 ¡Hola Alejandro! Lamento el inconveniente. ¿Necesitamos saber si ya entraste en contacto con la transportadora? ^NP
75949,133002,@AmazonHelp The item doesn't appear on that page 😬,75951,@133002 Apologies for the incorrect link! You can submit the packaging feedback here: https://t.co/fxgZ6hTrFA ^JY
75952,133002,"@AmazonHelp Thanks, same thing though - It shows my orders, just not that one. I guess it's not eligible for feedback?",75953,"@133002 Since the package was delivered today, give it some time for that order to appear and try to submit your packaging feedback in a few hours. Should it still not allow you to do so, contact us here https://t.co/JzP7hlA23B and we can assist with the submission. :)
^AV"
75954,133002,"@AmazonHelp Ok, thanks for the help 👍👍",75955,@133002 No problem! Please keep us informed about this.^PJ
75956,133002,"@AmazonHelp Hiya, it's still not appearing !",75957,@133002 I understand you are still unable to provide feedback on the packaging? Was your order sold and fulfilled by https://t.co/ykTUEmdsQA? ^BD
75958,133002,"@AmazonHelp Yeah, it says ""Sold by: Amazon EU S.a.r.L.""",75959,@133002 Have you contacted us directly on the link provided by my colleague to highlight this issue?^SM
75960,133002,"@AmazonHelp Hi, yep left the feedback now. Thanks! 👌🤟🤟",75961,@133002 No problem - glad to help :-) ^TD
75950,133002,Looks like my mother is getting an early Christmas present today! All thanks to @115830 for sticking the postage sticker ON the item and not sending the item in a box. #gg #wp,75948,"@133002 I'm so sorry the gift surprise was ruined! I completely understand your frustration. If you could, provide packaging feedback here; https://t.co/d2CzK80fNX.
^AV"
75963,133003,@AmazonHelp ありがとうございます。調べてみます。,75965,@133003 恐れ入ります。あわせて、ご家族など同じクレジットカードを共有されている方にもご確認ください。ご不明点があれば、カスタマーサービスにお問い合わせをお願いいたします。RI
75966,133003,@AmazonHelp 確認したら、娘のスマホでプライム会員になってました。でも、会員に登録した事ないそうです。とりあえず、解約出来きました。ありがとうございます。,75967,"@133003 以前のご注文で、無料でお急ぎ便をご利用されませんでしたでしょうか。その場合、無料体験の登録となり、更新をOFFにしないと有料会員へ移行します。
その他、お困りな事やご不明な点がございましたらお気軽にお声がけくださいませ。　リプライありがとうございました。　SM"
75968,133003,@AmazonHelp もしかしたら、無料って書いてあったので無料体験の登録をしたのかもしれません。,75969,@133003 左様でございましたか。当サイトのご利用に際し、わかりづらい点がありお手数をおかけいたしました。　よろしければ、今後とも当サイトをご利用いただけましたら幸いです。　SM
75964,133003,毎月auから届くEメール。アマゾンプライムカイヒ… 400円。でも、Amazonにログインして確認しても、プライム会員ではありませんって出てくる！ どーゆーことー？そもそも、11/21にAmazonにログインすらしてないけど… https://t.co/z2ard7fRDE,75962,@133003 失礼いたします。他のＥメールアドレスまたは携帯電話番号でご登録はございませんか。こちらのページで今一度ご登録がないか、ご確認をお願いいたします。https://t.co/n4ZMOzBhBr 問題が解決しない場合は、カスタマーサービスにご連絡ください。https://t.co/aNyziz0F5R RI
75971,133004,@115850  service is bad,75970,@133004 Certainly not what we expect you to go though. Kindly elaborate on your concern. We would like to help you. ^CB
75974,133005,"Bien le bonjour @120533, une idée sur une futur promo pour la Logitech G603 ? 😀",75972,"@133005 Bonjour, bonne question ! Nous n'avons rien encore annoncé, mais votre commentaire sera remonté."
63932,130686,"@116928 @130687 Tras pasar todo el día de ayer “en reparto” hoy ya lleva toda la mañana “en gestión Seur” y ellos, como no podía ser de otra manera, sin decir nada.",75975,"@130686 Hola, sentimos los inconvenientes. ¿Nos podrías indicar si te has comunicado directamente con el transportista? ^KA"
75977,133006,@AmazonHelp Sure! It's co.uk,75979,"@133006 We want to help you figure this out! Please reach out to us here,  https://t.co/JzP7hlA23B

-RD"
75978,133006,"Hi @116935 What happened to your app? The latest update deleted my entire music library, limited my prime access (due new 'music unlimited') and the images don't match the songs 👻👇🏻 https://t.co/Y3YSIr3mhP",75976,"@133006 Sorry to hear that, Dalila. Can I ask which Amazon site you use (.com / .co.uk / etc)?^TI"
75982,133007,@AmazonHelp It now says 30th-4th December. This isn't good enough. I ordered this tree because it was available on Prime. Can I ask what is the point in paying for a service then not delivering?,75984,"@133007 Hello, Ashleigh! I'm very sorry to hear about the delay! Delivery dates may be slightly extended than what you're normally used to seeing. More about this can be found here: https://t.co/RGfhY4gNy8 Keep us posted on the arrival! ^WB"
75983,133007,@AmazonHelp My Christmas tree was meant to be delivered yesterday?!,75981,@133007 Have you had any updates to the tracking of your order?^PJ
75988,133007,Seriously !! What the fuck is the point of @115830 prime !!!,75986,@133007 We'd like to try to help in any way we can. Will you please tell us more about what's going on? Do you need help with a current order?  ^SC
75991,133008,@AmazonHelp Surely non-discount orders get priority though?,75989,"@133008 Hi, Rachel! All of our orders are treated with the same loving courtesy, with the only priority being based on when the order was received. Delays can occur for many reasons, such as bad weather and carrier capacity. I sincerely apologize for any inconvenience. ^SP"
75993,133008,@AmazonHelp whats the situation with Prime at the moment? Just ordered a few things on Prime one day and they're not coming until Monday.,75992,"@133008 Hi, sorry to hear of the longer wait. As we have had a large volume of orders with Black Friday and Cyber Monday, some orders might take slightly longer. You can find more info here: https://t.co/foZY6baAIl ^ES"
